brandId,brandName,inStock,isSponsored,itemId,itemSoldCntShow,location,name,originalPrice,price,ratingScore,review,sellerId,sellerName
127260029,OKS®,True,False,489554210,90 sold,Punjab,"Ultimate Sound Freedom: i9s TWS, i12, and i7s AirPods - Unparalleled True Stereo Bluetooth Earbuds with Mic & Charging Case",999,499,4.517241379310345,29,6005011788540,4-Brothers
39704,No Brand,True,False,366284580,41 sold,Punjab,Bluetooth Handfree Wireless Bluetooth Headset Good Quality Bluetooth Handsfree Earphone,999,233,4.266666666666667,15,6005032860275,AB New Store
39704,No Brand,True,False,881180465,,Punjab,Air 31 Air Buds TWS,,1499,,,6005469968399,PakGadgetScents
39704,No Brand,True,False,273316090,2.4K sold,Punjab,Blutooth Handfree Wireless Bluetooth Headset Good Quality Bluetooth Handsfree Earphone,1000,349,3.9727047146401984,403,6005016246017,Zimal Collection (Lahore)
39704,No Brand,True,False,362855268,66 sold,Punjab,M10 earbuds NEWEST Digitatindicator True Wireless Bluetooth Headset Be Proud V5.3 BT Wireless - Black,4500,940,4.851851851851852,27,6005024151034,AG Gadget
39704,No Brand,True,False,466875901,108 sold,Sindh,JR07 TWS Bluetooth Earphones Wireless bluetooth headset Noise Cancelling Headsets With Microphone Headphones,3200,1146.73,4.9714285714285715,35,6005058255856,Zamir Electronics
39704,No Brand,True,False,432423443,327 sold,Overseas,HLstar® D18 Wireless Bluetooth Earphones 5.3 Neckband Bluetooth Headphones Gaming LED Display HIFI Stereo Handsfree Headset Sports TWS Earbuds With Mic TF Card With Microphones For Mobile,2000,899,4.689655172413793,145,6005029158865,HLstar Global Store
39704,No Brand,True,False,490599053,59 sold,Punjab,"AirPods_Pro 2nd Gen - Airpods 3rd Gen - Airpods 2nd TWS - Wireless Earbuds Bluetooth 5.0, Enhanced Bass Sound, Single Earbud, Charging Case with Extra Ear-Buds, Pop-Up Feature, Compatible with All Devices",1099,450,3.923076923076923,13,6005012667223,Salaar Mart
39704,No Brand,True,False,723555644,105 sold,Punjab,"Wireless F9 Earbuds with Touch Control, Original F9-5 Bluetooth Earphones 5.0 TWS Fingerprint Touch Headset HiFi Stereo in-Ear Earbuds Wireless Headphones for Sport",1500,702,3.607142857142857,28,6005243984964,Ak Come
39704,No Brand,True,False,821707472,35 sold,Punjab,G11 Air Buds TWS Gaming Bluetooth Earphone Bluetooth 5.2 Sports 360° Sound Low Latency Noise Canceling Waterproof Wireless Headset with Microphone Stereo Bass Handsfree True Wireless Gamer Earbuds,2999,639,4.636363636363637,11,6005432736863,Ear Angels 99
39704,No Brand,True,False,427914413,3.1K sold,Sindh,EARBUDS Air buds Air 31 Wireless Bluetooth-Compatible Headset Wireless Earphone Invisible Sports Fitness Earbuds In-ear Headphone Hot Sale Ear buds,1280,620,4.55420054200542,738,6005056152026,ZUMER
39704,No Brand,True,False,482664582,256 sold,Punjab,X15 Ear buds TWS Gaming Earbuds Wireless Bluetooth Earphone With Mic Bass Audio Sound Positioning 9D Stereo Music HiFi Headset For Gamer Alin style handsfree earbuds,1999,999,4.766666666666667,30,6005168832243,FASHION 7STAR LTD
39704,No Brand,True,False,490911166,15 sold,Punjab,i9s TWS & i7s Single Wireless Bluetooth Earbuds - Premium Sound & Comfort - for All Smartphones,1200,499,5.0,1,6005012667223,Salaar Mart
39704,No Brand,True,False,422081646,54 sold,Punjab,"AirPod Pro 2 Generation Simple Connectivity: Bluetooth 5.3,",4899,899,4.666666666666667,12,6005037489210,ZK Trader1
39704,No Brand,True,False,422573990,3.4K sold,Overseas,Timack® Newest air buds Wireless Earbuds Earphones Bluetooth 5.3 Neckband Headphones Gaming LED Display HIFI Headset Sports TWS Airdots With Mic TF Card,2000,899,4.530981887511916,1049,6005045010001,Timack Store
39704,No Brand,True,False,832176369,30 sold,Punjab,"M19 True Wireless Earbuds with Compatible Bluetooth V5.1, Waterproof Bluetooth Earphones with Mic, Noise-Cancellation, Auto Pairing Bluetooth Headset",1500,980,4.6,20,6005425120579,Dream Store:
39704,No Brand,True,False,480396067,167 sold,Punjab,i7S and i12 Airpods Wireless Bluetooth Stereo Earphones with Power Bank Pod,2999,699,3.9583333333333335,48,6005188064366,Kinetic Deals
39704,No Brand,True,False,490843615,6 sold,Sindh,EARBUDS AIR 31 AIRPODS WIRELESS EARBUDS WITH CRYSTAL TRANSPARENT CASE WITH TYPE C CHARGING|EARBUDS BLUETOOTH 5.3  NEW MODEL AIR 31EARBUDS AIR 31 AIRPODS WIRELESS EARBUDS WITH CRYSTAL TRANSPARENT CASE WITH TYPE C CHARGING|EARBUDS BLUETOOTH 5.3  NEW MODEL,1999,720,5.0,4,6005209280452,Zaver Elite	
39704,No Brand,True,False,655158787,57 sold,Punjab,Original Air31 Earbuds | Air 31 Bluetooth Earbuds Wireless Crystal Transparent Bluetooth 5.3 | Transparent Airpods Air 31 | Wireless Earbuds With Crystal Transparent Case With Type C Charging | Noise Reduction Sports Headset | LED Digital Display airpods,1590,322,5.0,15,6005305616623,The Accessory Hub.
39704,No Brand,True,False,356590633,344 sold,Punjab,Wireless Bluetooth Handfree Wireless Bluetooth Headset Good Quality Bluetooth,777,269.1,3.979381443298969,97,6005023989673,Pak Live Store
39704,No Brand,True,False,423987117,42 sold,Punjab,Air 31 TWS Wireless Bluetooth 5.3 Headphones Sport Gaming Earphones Noise Reduction Stereo Earbuds Handfree Call Headset with Mic and Charging Box,3000,699,4.333333333333333,18,6005053878154,(Abeeha Collection Lahore)
39704,No Brand,True,False,494865238,197 sold,Punjab,"M04 Wireless Earbuds | M04  pods | M04 Earbuds | Crystal Clear Sound, Bluetooth 5.3, Transparent Case, Heavy Bass Stereo, Noise Reduction, Sports Headset with Microphone, Waterproof, LED Display",2000,1071.72,4.944444444444445,54,6005157072542,Spark Boost
39704,No Brand,True,False,695261641,22 sold,Punjab,"orignal  F9 i12 i7 singl mEarbuds - Airdots True Wireless i Bluetooth 5.3 Stereo Bass Handsfree, Earphones Mic & Charging Case 3 to 5 Hours Battery Life – 2000mah Power bank - Simple and Extraordinary, Born For Music-Lightweight - Imported High Quality",,399,5.0,13,6005409776336,Numan Tech Gellry 
39704,No Brand,True,False,530557988,187 sold,Punjab,Air31 Wireless Transparent Earbuds Bluetooth 5.3 Noise Cancelling Sports Stereo Waterproof Touch Control with Digital Display,2000,599,4.84,50,6005034477541,Pak Gadget Hub
39704,No Brand,True,False,533446860,183 sold,Punjab,"Air31 TWS Wireless Bluetooth 5.0 Earbuds Gaming Headset with LED Display, Noise Cancellation & Sport Fit",2800,639,4.909090909090909,44,6005045925624,C.Import
39704,No Brand,True,False,479186517,41 sold,Punjab,Air31 TWS Transparent Wireless Earbuds Bluetooth 5.3 Noise Reduction Touch Control with Mic,2999,744,4.0,10,6005188064290,AS Mart (LHR)
39704,No Brand,True,False,451925586,37 sold,Overseas,INNOVAT® Magnetic Neckband Earphone 130mAh Wireless Bluetooth Running Sports Headphones Earplug Waterproof Noise Cancele with Microphone,2500,899,5.0,17,6005048130012,Thinkplus Audio Store
39704,No Brand,True,False,453613618,193 sold,Sindh,"AIR 31 Wireless Earbuds with Bluetooth 5.3, Crystal Transparent Case, Type-C Charging, New Model",1899,636.65,4.22,50,6005052390053,Bharmaar Gadgets
127434002,senbenbao,True,False,724581272,167 sold,Overseas,"Disney F11 Wireless Bluetooth Headphones, Bluetooth 5.2, Built-in Microphone, Touch Controls, True Wireless Stereo (TWS) Earbuds",1700,911.97,4.863636363636363,22,6005409184954,SenBenBao
39704,No Brand,True,False,660806263,66 sold,Punjab,Original M25 TWS Wireless Headphones Earphones | M 25 TWS Gaming Headphones | Bluetooth 5.3 Noise-Canceling Earphones | M25 TWS Wireless Earbuds with Bluetooth Touch Control | Stereo Sound Earphones | Built-in Microphones | Waterproof Earbuds Headsets,3390,1210,4.863636363636363,22,6005305616623,The Accessory Hub.
39704,No Brand,True,False,482559428,5 sold,Punjab,M10 TWS Wireless Headphones Earbuds Touch Control Bluetooth-Compatible 5.1 / 5.0 Earphones Wireless Headset Waterproof 9D Hifi Quality Earbuds LED Display Wireless Earphone With Charging Box Sound Like f9 m90 N35 Best For Gaming Pubg Gym Airdots,2222,505.07,,,6005147424454,Falak Mall
39704,No Brand,True,False,402415029,21 sold,Punjab,Airpods_Pro Wireless Earbuds with Bluetooth 5.0 TWS Compatible with All Bluetooth Devices,2999,825,3.75,4,6005045370799,AM STORE Importer
121145453,WK.SHOP,True,False,824580430,153 sold,Sindh,"WK.SHOP AirPods_4 Wireless Earbuds Bluetooth 5.0, Super Sound Bass, Charging Case, Pop-Up Feature Compatible with All Devices",4000,1981,5.0,56,1064273,WK.SHOP
39704,No Brand,True,False,501087719,7.3K sold,Punjab,Airpods_Pro A9 ANC/ENC Dauble Dark Noise Reduction Battery Display Touch Control  Bass Boosted Sound Quality Bluetooth Wireless Earbuds For Android and iOS/Airpods pro/Airpods pro black/Ambie/Airpods,6500,1999,4.643564356435643,1313,6005045373556,BE TECH.
121145453,WK.SHOP,True,False,386059129,1.1K sold,Sindh,"Airpods_Pro_BLACK High Bass Sound Quality Wireless Earbuds Bluetooth 5.0 Pop-Up Feature Compatible with All Devices,",3699,1947,4.667721518987341,316,1064273,WK.SHOP
39704,No Brand,True,False,433514522,518 sold,Punjab,"AirPods_Pro_2nd Generation Titanium Black Buzzer Edition, Wireless Earbuds, Bluetooth 5.0, Premium Quality and Sound",8999,2040,4.705357142857143,112,6005055405996,DemorveX
39704,No Brand,True,False,625810320,31 sold,Sindh,M10 Wireless Bluetooth Earbuds – High-Quality Sound & Noise Cancellation,,800,5.0,12,6005349136901,USMAN TREND
39704,No Brand,True,False,471248153,11 sold,Punjab,"M10 & M20 TWS Airpods _ with Super Sound & High Quality Touch Sensors True Stereo Headphones with Built in Mic 10m Transmission Bluetooth Wireless Earbuds , Charging Case Sport Headset for all Bluetooth Smart devices.",2000,949,4.888888888888889,9,6005179136216,FSD Wholesale
39704,No Brand,True,False,723452182,51 sold,Punjab,Wireless Earbuds with Touch Control | Lightweight In-Ear Bluetooth Earphones | Type-C Fast Charging | Stylish Colors,,650,4.714285714285714,14,6005157520425,BritBrands
39704,No Brand,True,False,397226936,385 sold,Punjab,Air Pro TWS Earbuds with Power Bank i12 Pro Air Buds with woofer Bluetooth Wireless Earphone buy online in Pakistan,2999,799,4.536585365853658,82,1116240,AMEER SONS.PK
39704,No Brand,True,False,480030110,39 sold,Punjab,"TWS I12 & i7s Airpods with Super Sound & High-Quality Touch Sensors True Stereo Headphones with Built-in Mic and 10m Transmission Bluetooth Wireless Earbuds, Charging Case Sport Headset",,499,4.333333333333333,12,6005188064366,Kinetic Deals
39704,No Brand,True,False,751192060,23 sold,Punjab,Air 39 Earbuds / Air 31 Earbuds Original Wireless with Pouch | Air39 Ultra Buds | Bluetooth 5.3 | Clear Sound Quality | Heavy Bass | Noise Reduction | LED Display | Transparent Case | Waterproof | Touch Control | HD Calling | Sports Earbuds for Android,900,699,5.0,15,6005083648718,Abdul Raffey Store
39704,No Brand,True,False,361853872,580 sold,Punjab,Air Pro 6 Tws Wireless Bluetooth Earbuds With High Bass Headset Sport Airpords Pro 2 With Mic - All mobile supported,888,699,3.3588235294117648,170,6005024151052,OkStore®
39704,No Brand,True,False,776500815,21 sold,Punjab,"AirPods Pro 2 Enhanced Sound, Comfort & Convenience - White",1999,699,5.0,10,6005423600340,KIN
39704,No Brand,True,False,461205861,179 sold,Punjab,Bluetooth 5.2 Wireless Neckband Headphones with Mic Magnetic Sports Earphones Waterproof CVC8.0 Noise Reduction,1500,521.1,4.416666666666667,36,6005125376999,Pak_Hub
39704,No Brand,True,False,727664066,79 sold,Punjab,"AirPods_Pro (2nd Generation) Titanium Wireless Earbuds, Bluetooth 5.0, High Quality Sound bass",1799,699,4.833333333333333,12,6005387168300,Grab Ok Traders
39704,No Brand,True,False,549057367,41 sold,Punjab,Airbud Air Pro 2nd Gen TWS Bluetooth Earbuds Wireless Headphones Compatible with All Devices,2999,845,5.0,10,6005260784814,SIZ Accessories
39704,No Brand,True,False,438001627,524 sold,Punjab,M19 TWS Wireless Earbuds Bluetooth 5.1 Earphones with 2000mAh Charging Case IPX7 Waterproof Noise Cancelling,3000,698,3.9115646258503403,147,6005019420648,Rana Collection 1
39704,No Brand,True,False,492055946,116 sold,Sindh,Original Damix/Newset M10 TWS Wireless Earbuds Bluetooth V5.3 Waterporoof M10 Earbuds,2100,699,4.862068965517241,29,6005032572697,RAS Mart
39704,No Brand,True,False,426063065,542 sold,Punjab,M88 TWS Bluetooth 5.2 Wireless Earbuds Waterproof Gaming Stereo Earphones with Touch Control and Charging Case,2500,1399,4.366120218579235,183,6005028090109,The Omega Shop
39704,No Brand,True,False,669900266,80 sold,Punjab,Earbuds Air 39 Airpods Wireless Airbuds With Transparent Case And Type C Charging | New Model TWS Air39 Earbuds For Gaming & Sports | Original AIR 39 LED Display Air buds | Best Airpords For Music | New Model AIR 39 Big Sound Airbuds For Girls | Airports,1778,829,4.631578947368421,19,6005389648220,Thal Mall
39704,No Brand,True,False,422833097,275 sold,Punjab,"TWS Air Pro Wireless Earbuds with Transparency Mode, Bluetooth 5.0, Touch Control, 2-5 Hours Playback, Compatible with iOS and Android",1199,866,4.756756756756757,37,6005020122885,Mob-xcessories
39704,No Brand,True,False,119744816,3.6K sold,Punjab,Universal Stereo Bluetooth Handsfree with Mic for All Mobiles Lightweight Wireless Earphone,1000,249,4.185314685314685,858,1091399,A.S Shop
39704,No Brand,True,False,697687467,144 sold,Punjab,M25 Damix TWS Gaming Headphones True Wireless Earbuds Earphones Earphones Touch Control,3500,1098,4.787878787878788,33,6005402144004,Favourite Store 1
39704,No Brand,True,False,160640573,224 sold,Punjab,High Quality Quality Mini Wireless Bluetooth Hands free & Earbuds,1000,299,4.261904761904762,42,1010558,BIG SHOP
39704,No Brand,True,False,186168341,271 sold,Punjab,Blutooth Handfree Wireless Bluetooth Headset Good Quality Bluetooth,1000,270,4.846153846153846,52,1108804,as online mart
39704,No Brand,True,False,667024914,35 sold,Punjab,"M10 Bluetooth 5.3 Earbuds, 25H Total Playback, Fast Charging, Dual Mic ENC, IPX5 Sweatproof, Ergonomic Design for Workouts & Travel",3999,849,5.0,23,6005032419934,my virtual Mall 
39704,No Brand,True,False,458989329,338 sold,Sindh,"F9 TWS Earbuds - Airdots True Wireless Headphones Bluetooth 5.3 Stereo Bass Handsfree, Earphones Mic & Charging Case 3 to 5 Hours Battery Life – 2000mah Power bank - Simple and Extraordinary, Born For Music-Lightweight - Imported High Quality",1999,1178.46,4.670212765957447,94,6005159216847,AR Traders - KHI
39704,No Brand,True,False,560120924,587 sold,Punjab,M10 TWS Wireless Headset Touch Control Bluetooth Earbuds Gaming Mode,1599,699,4.766355140186916,107,1108830,(BiG MART)
39704,No Brand,True,False,200718704,104 sold,Punjab,Airpods i7s TWS True Wireless Stereo Headset Dual Earbuds With PowerBank Ultra Auto Connectivity Portable Bluetooth Version 5.0 Handsfree Earphones With Deep Bass.,2500,699,4.809523809523809,21,6005012115291,online shop3
39704,No Brand,True,False,451052408,91 sold,Sindh,EARBUDS AIR 31 AIRPODS WIRELESS EARBUDS WITH CRYSTAL TRANSPARENT CASE WITH TYPE C CHARGING|EARBUDS BLUETOOTH 5.3 | NEW MODEL AIR 31,1599,699,4.571428571428571,21,6005082096161,Myclubcart 
