brandId,brandName,inStock,isSponsored,itemId,itemSoldCntShow,location,name,originalPrice,price,ratingScore,review,sellerId,sellerName
39704,No Brand,True,False,595533826,12 sold,Sindh,"DT900 Ultra, 7 in 1 Ultra , Earbuds, i20 Ultra , i50 suit Y20 Ultra , y60 Ultra, y80 ultra, S100 ultra, Ultra 10 in 1, Ultra 12+1, G9 Ultra pro, T10 ultra, T900 ultra 2 Available All smart watch in low Rate , High Quality All smart watch.",3999,899,5.0,3,6005046660400,WAHSALES.PK
39704,No Brand,True,False,235040667,33 sold,Sindh,LED Smart Digital Touch Screen Wrist Watch with Plastic Strap for Unisex,488,177,5.0,4,6005013801392,global collection
39704,No Brand,True,False,562034117,18 sold,Punjab,DZ09 Smartwatch for Men & Women | New Smart watch | Good Battery timing with SD card support upto 32 GB | Smartwatch,3299,1835.1,5.0,3,6005210080779,GM  Trders
39704,No Brand,True,False,585951689,17 sold,Punjab,"S10 Ultra 2 Smart Watch 49mm Dial – 7-in-1 Set with 7 Straps, 2.01-inch Display, Bluetooth Call, Health Monitor, Wireless Charging – Best Price in Pakistan",3000,1669,5.0,5,6005083648718,Abdul Raffey Store
39704,No Brand,True,False,674472810,5.8K sold,Overseas,LAXASFIT T900Ultra Smartwatch Bluetooth Talk Smartwatch Message Alert Heart Rate Monitor Sports Watch for Android IOS Men Women,4190,2095,5.0,6,6005234928538,BMSM Top Collection
39704,No Brand,True,False,661475697,43 sold,Sindh,"DT900 Ultra, T800 Ultra , T900 Ultra , Ultra 10in1 , 7in 1 Ultra , T10 Ultra , i20 Ultra max suit , Available All smart watch in low Rate , High Quality All smart watch",2050,1280,5.0,5,6005266336681, A.S Store
39704,No Brand,True,False,564548848,8 sold,Sindh,ULTRA 10 SMART WATCH | 10 IN 1 STRAPS + JELLY CASE | SUPER HD DISPLAY | BT CALLING | WIRELESS CHARGING -SMART WATCH DISPLAY 49MM WITH MULTI COLOR STRAPS,3000,1999,5.0,5,6005263328779,TECHISTAN.PK
127207878,Dynamite Accessories,True,False,487952907,9 sold,Sindh,"X9+ Ultra 2 Smart Watch With Super AMOLED Display, Calling Gesture, Chat GPT, AI Watch Face, Music Playback, And Dynamic Island",8600,4299,5.0,4,6005013993497,Dynamite Accessories 
39704,No Brand,True,False,651657037,6 sold,Sindh,"i10 Pro Max Smart Watch – Ultimate Health & Fitness Tracker with Stylish Design  Bluetooth Call Smart Watch 2.19"" Full Touch Screen Smartwatch Watch Series 9 Men/Women Smart Bracelet Fitness Tracker Smart band",,1299,,,6005012166386,MeMobile.
127207878,Dynamite Accessories,True,False,488196859,6 sold,Sindh,"GS Ultra 2 Smart Watch With 90Hz Super AMOLED Display, AI Chat GPT, Calling Gesture, Music Playback, Gallery & Seamless Airpods Connectivity",8600,4299,4.75,4,6005013993497,Dynamite Accessories 
39704,No Brand,True,False,450196772,,Overseas,🔥COD+FREE Shipping🔥 M7 Smart Watch Men Women Smartband M7 Heart Rate Smartwatch Fitness Tracker Blood Pressure Sport Smart Bracelet for mi band 7,3992,2061,,,6005032800028,yontaidi
39704,No Brand,True,False,129955010,54 sold,Sindh,Trendy Stylish Ladies Magnetic Rose Gold Wrist Watch For Women In Cheap Price In Pakistan,799,292,4.428571428571429,7,471,Colour Crave (Karachi)
39704,No Brand,True,False,528079125,55 sold,Overseas,B19 Real Step Count Fashion Smart Sports Watch Fitness Tracker Sports Watch Android IOS Smart Bracelet,2248,1124,5.0,10,6005234928538,BMSM Top Collection
39704,No Brand,True,False,472255814,,Overseas,100% Quality+COD FD68S Color Screen Smart Bracelet / Steps Calories Burned Tracker Blood Pressure Monito / Bluetooth Pedometers Fitness Tracker Sport Watch,4070,2264,1.0,1,6005161280092,Guoan Digital
39704,No Brand,True,False,436155710,5 sold,Khyber Pakhtunkhwa,F8 Ultra Smart Watch 49mm 2.02inch  Series 8 water proof,,6250,5.0,5,6005029170045,Ahmad ocean mart
124277444,No Brand1,True,False,426656104,20 sold,Sindh,T800 Ultra Smart Watch Series 8| Bluetooth Call Smartwatch| Heart Rate Sleep Monitoring IP67 Waterproof,2999,1189,5.0,5,6005025969100,Shoppingsecrets73 
39704,No Brand,True,False,487381666,8 sold,Punjab,i9 pro max Smart Watch Sports Bracelet D13 Color Screen Fitness Tracker Smart Watch Heart Rate Monitor Waterproof Sports Pedometer Bluetooth Blood Pressure Reminder Electronic Sleep Monitoring,2999,1499,5.0,5,6005160848221,Samar Tradders
39704,No Brand,True,False,750352240,13 sold,Sindh,"G9 Ultra Pro Smartwatch 3-in-1 Series 8 Gold Color 49mm - Gold Colour Watch - Bluetooth Calling, Heart Rate Monitor, Sleep Tracking, AMOLED Display - Blink Exclusive",6995,2595,5.0,5,6005411136990,Blink
39704,No Brand,True,False,298942555,19 sold,Sindh,Pack of 2 Digital Watch For Boys - Digital Watch For Boys - Led Watch For Boys - Watch For Kids - Multi Colors,,999,4.666666666666667,6,6005013951406,Owesome Collections
39704,No Brand,True,False,538200410,25 sold,Overseas,Y68 Smart Watch Color Screen Step Counting Multi Sport Mode Message Reminder Photography Music Remote Control Smart Band,2158,1079,5.0,5,6005234928538,BMSM Top Collection
39704,No Brand,True,False,100244711,25 sold,Sindh,Brown Leather Strap Unisex Analog Quartz Watch,,449,4.666666666666667,6,3101,A&J Trading & Co (Karachi)
39704,No Brand,True,False,527464518,16 sold,Sindh,"T900 Series 8 T900 Pro Ultra Smart Watch For Men Women 2.09"" Full Touch Bluetooth Call Smartwatch Men Women Ultra Watch / T900 Ultra Smart Watch With 2 Strap",,1190,5.0,5,6005179120957,OK.Store
39704,No Brand,True,False,272254125,18 sold,Sindh,Advanced Version Smart Watch Supports Android and IOS With Fitness Tracker Band For Men and Women,5000,1999,4.428571428571429,7,6005017191513,Floret PK
39704,No Brand,True,False,232429405,20 sold,Sindh,Silver White Advanced New Version Bluetooth Digital Wrist Smart Watch IP67 Waterproof Bracelet Support Mobile Notification With Mobile App Connectivity Fitness Tracker & BP Monitor Step Counter 1.54 Inch TFT Screen With Digital & Smart Display,5000,1999,5.0,5,6005011776541,SAF NAZ
39704,No Brand,True,False,439027841,15 sold,Islamabad,Pack of 2 Stylish M3 M4 Touch Black and White LED Smart Sports Digital Bracelet Waterproof Hand Watch Best Band for Boys Kids Children Girls Ladies Women Men as Birthday Gift,399,259,5.0,5,6005011983147,Madeena Mobile Accessories and Toys
39704,No Brand,True,False,558556735,33 sold,Punjab,Ultra smart watch 7 in 1 set with 7 Different strap Rendom Colour 49mm Big HD Display / High Quality Bluetooth and smart watch,3000,1998,5.0,5,6005173904895,Lassani Shop Lahore
39704,No Brand,True,False,452950439,28 sold,Overseas,INNOVAT® I8Pro Max Smartwatch 1.73inch Bluetooth HD Full Touch Screen Waterproof IP67 Sports Heart Rate Smart Watch,4599,1799,4.466666666666667,15,6005048130012,Thinkplus Audio Store
39704,No Brand,True,False,489494005,,Overseas,♥Original Product+FREE Shipping+COD♥Smart Watch T900 Ultra Max IWO 13 Series 8 Digital Bluetooth Male Female Full Screen Waterproof Rotating Button T800 Smartwatch,4600,2489,,,6005032800028,yontaidi
39704,No Brand,True,False,486726416,,Overseas,I7 Sport Smart Watch Men Women 1.44inch Touch Screen Bluetooth Call Heart Rate Fitness Tracker Smart Bracelet for Android IOS,2999,1449,,,6005185760067,VERMONT
39704,No Brand,True,False,839639666,,Sindh,"1pc 3.81cm IPS Colorful Screen Smartwatch with Wireless Calling, Fitness Tracking, Sleep Monitoring, Multiple Sport Modes, and Sensors, Sports Watch, Female Health Tracking",270,238,5.0,1,1034805,jansontraders
39704,No Brand,True,False,639895679,21 sold,Punjab,Smart Watch X8 Ultra 4G with All Social Media Apps (Whole Sale Rate),,2150,5.0,3,6005266672419,Mobile accessories & watchs  
39704,No Brand,True,False,490300860,23 sold,Sindh,"Samsung Galaxy Fit 3, Amoled Display, Battery Life up to 13 days, Water and Dust Resistance, Health Monitoring Sleep Tracking, Heart Rate Monitoring",19999,11999,5.0,3,1017601,Optus Solutions
39704,No Brand,True,False,628569315,20 sold,Sindh,10-in-1 Ultra H20 Smartwatch,6999,2599,5.0,5,6005363328223,SMARTIX WHOLESALE
39704,No Brand,True,False,471787411,,Sindh,WS-Z9 Smart Watch With Amoled Display - Series 9 - Bluetooth Calling - Wireless Charging,,3449,,,6005012166386,MeMobile.
127292839,BULLS PVT,True,False,798330619,6 sold,Sindh,New GT1 Smart Watch Multiple Sport Mode Sleep Monitoring Information Push Bluetooth Calling,2000,1699,5.0,3,6005050653657,Bulls PVT
39704,No Brand,True,False,519930403,10 sold,Punjab,T500 Ultra Pro Plus Smart Watch For Men And Women,2299,1050,5.0,4,6005045373556,BE TECH.
39704,No Brand,True,False,486619822,36 sold,Punjab,"DZ09 Smart Watch Bluetooth, SIM and Memory Card Support, Fitness Tracking, Mobile Connectivity",3299,2598,3.6666666666666665,6,6005180672311,Ng traderss
127331689,SAFE & CARE,True,False,833740058,9 sold,Punjab,"D20 & T900 Series 8 T900 Pro Ultra D20 Smart Watch For Men Women 2.09"" Full Touch Bluetooth Call Smartwatch Men Women Ultra Watch / T900 Ultra Smart Watch",3290,877,5.0,3,6005023731257,SAFE & CARE®
39704,No Brand,True,False,561969072,6 sold,Punjab,S8 Ultra Smart Watch - Sleek Design with Customizable Watch Faces & Notifications,4999,1299,4.6,5,6005024376624,Habib Shopping Store
39704,No Brand,True,False,606611681,15 sold,Sindh,DT Watch X 10 Smart Watch AMOLED 32GB ROM BT Call Compass TWS NFC ChatGPT Game Smart Gesture 3D Vision Smartwatch For Android Ios,10999,7499,4.333333333333333,6,6005060577685,MR GADGET PK
39704,No Brand,True,False,595223094,37 sold,Punjab,Y60 Ultra Smart Watch | 7 in 1 Straps + Jelly Case | Super HD Display | BT Calling | Wireless Charging ( Multi Color Straps),3499,1529,4.4,5,6005016132303,House Of Fashion2020
39704,No Brand,True,False,781585025,8 sold,Sindh,Best Selling Series 10 Smart Watch in Logo Edition | Ultra Thin Slimmest Design | BT Calling & Fully Updated Sports Features,3999,3499,5.0,3,6005386880343,Infinity Store
39704,No Brand,True,False,480124145,,Punjab,"New H20 Ultra smart watch with Free Airbuds and 7 Different straps | 49mm Big HD Display | Bluetooth calling, Wireless Charge and watch Protecter",8500,3050,5.0,1,6005187200668,Fivestarllc
39704,No Brand,True,False,429482067,10 sold,Punjab,Sim Smartwatch Memory card and sim-watch with built in camera Latest 2025 Fitness,9999,2399,5.0,3,6005050287783,MKGadget
39704,No Brand,True,False,479546381,19 sold,Sindh,"HK9 Pro Plus Smart Watch Gen3 2.02″ AMOLED Display 45mm Wys On & S0uper AMOLED Display, 2gb",,6400,4.285714285714286,7,6005181632655,phonecity
127260029,OKS®,True,False,612810497,34 sold,Punjab,Oks®  D20 Bluetooth Smart Watch Men & Women - T900 ultra 2 // T900 Ultra Smart Watch - 2.09 Infinite Display - 49MM Dial Size - Built-in Games - Bluetooth Calling - Crown Working,5999,1499,5.0,4,6005023725945,OkMall®
39704,No Brand,True,False,574064715,5 sold,Sindh,"Smart Watch ULTRA 10 ,10 in 1 Strap 
Bluetooth Calling 
Wireless Charging
Silicon Watch Case
With 49MM Big Display",,2399,4.8,5,6005278672438,Regaalias
39704,No Brand,True,False,143460959,43 sold,Sindh,Brown leather golden skeleton watch watch,999,416,4.0,9,3101,A&J Trading & Co (Karachi)
39704,No Brand,True,False,500794423,,Punjab,D13 Smart Watch 116 Plus Bluetooth Mobile Watch 100% Original Updated Version Fitness Tracker Waterproof Touch Screen Watch Smart Bracelet Sports Watch for Android Heart Rate Blood Pressure Monitor Smart Band No Ratings,1999,1299,3.0,2,6005161424973,Trend By EM
39704,No Brand,True,False,427439678,14 sold,Punjab,T10 Ultra 2 SmartWatch Series Ultra 2 - 2.19 Inch Infinite Display - 49MM Dial Size - Crown Working,4800,1399,4.5,6,6005019378171,Online - Selection
39704,No Brand,True,False,531166664,30 sold,Punjab,T900 Ultra Smart Watch | T900 Ultra 2 Smart Watch - T 900 Ultra Smart Watch For Men  - T 900 Ultra 2 Smart Watch - Smart Watch T900 Ultra - T900 Smart Watch - T900ultra - Smartwatches - Mobile Watch For Boys - Big Screen Smart Watch For Boys,2999,1099,4.166666666666667,6,6005046405989,NOVA TECH 1
39704,No Brand,True,False,730423396,,Punjab,Y80 Ultra Smart Watch 8 in 1 - Y80 Smart Watch 8 Straps For Gift - Ultra 2 Smart Watch Y80 - Ultra Watch 8 - Smart Watch for Boys - Smartwatches - Mobile Watch - Touch Watch for Boys - Smart Watch For Girls - Ultra 9 Smart Watch,2799,1450,,,6005421408447,SBT Trader
39704,No Brand,True,False,584886757,,Sindh,"Azzin - HK9 Pro Plus Smart Watch - Touch Control Water Resistant AI Watch - With Super AMOLED Display, 2 GB Memory, Chat GPT & Smart - Smart watch For Mens & Women",7150,6390,5.0,5,6005303568319,Hazzin
39704,No Brand,True,False,438546200,10 sold,Sindh,"orignal i8 pro max Smart watch , 45mm with orignal Design Wallpaper of Series 8 smart watch With Ultra Smooth Display and provide , Heartbeat , Fitness , Bluetooth 5.0 , Blod pressure check",2199,1099,4.285714285714286,7,6005012292168,Satisfiction for everyone 
39704,No Brand,True,False,593141740,25 sold,Sindh,"7-in-1 Ultra, Ultra 10-in-1, Y80 Ultra 8-in-1, I20 Ultra Max with AirPods, DT900 Ultra, T10 Ultra 2, Y60 Ultra, 12-in-1 Ultra Smartwatches with Bluetooth Calling, Heart Rate Monitoring & Multiple Sports Modes",2300,1199,5.0,6,6005310944732,Zohnics
127340428,AS ASSOCIATION,True,False,427182272,14 sold,Sindh,i8 max ultra smart watch series 8 - i8 Pro Max Smart Watch | Series 7 | New Smartwatch Latest 2023 | For IOS and Android | sports fitness Watch | Hi watch i8 pro smart watch | Bluetooth Calling Scroll feature Full Screen Touch |,3199,1199,5.0,4,6005033511832,A.S Association
39704,No Brand,True,False,596815529,,Punjab,"OKYUK T45 Smartwatch Children, 4G Children's Smartwatch, GPS Tracker Children, Watch Children Boy, Children's Watch with Video Phone Call, Messages, School Mode, SOS Function, Camera and Pedomete",,3999,,,6005013777692,Hussain store online
127176024,Oks Traders,True,False,612271683,29 sold,Punjab,D20 Real Step Count Fashion Smart Sports Watch Bluetooth Fitness Tracker Sports Watch Android IOS Smart Bracelet,,999,4.333333333333333,6,6005023668959,Oks Traders®
63943,BOZLUN,True,False,386053927,67 sold,Overseas,SKMEI New Smartwatch B56 Supports Bluetooth Call Information Storage Flashlight 1.83 Inch 240 * 284 Android IOS Full Touch Screen Outdoor Sports Smart Watch,4899,4542,4.4,25,6005012979199,BOZLUN Store  Berace Technology Hong Kong Co
39704,No Brand,True,False,450941185,,Overseas,【Hot Sale+Ready Stock +FREE Shipping+COD 】Original T900 Ultra Smart watch 1 : 1 Series 8 49mm Big 2.09 Inch Sports Smartwatch for woman Waterproof Blood Pressure Blood Oxygen Detection T900 Pro Max,3900,2056,,,6005042175002,Trend era
39704,No Brand,True,False,451731570,,Overseas,【Hot Sale+Ready Stock +FREE Shipping+COD 】 T800 Ultra Smart Watch Series 8 NFC Bluetooth Calling Smart Fitness Bracelet Waterproof HD Screen Wireless Charging,4000,2122,,,6005042175002,Trend era
39704,No Brand,True,False,449414002,,Overseas,🔥FREE Shipping+COD🔥SitopWear Smart Watch 2022 Wireless Charging Smartwatch Bluetooth Calls Watches Men Women Fitness Bracelet Custom Watch Face,3512,1806,,0,6005032800028,yontaidi
39704,No Brand,True,False,452605980,52 sold,Overseas,🔥【Readystock】 + FREE Shipping+ COD 🔥Newest Watch T900 Ultra Series Smartwatch For Men And Women With Bluetooth Call Wireless Charging 1.99inch STUNNINGING,4600,2411,4.466666666666667,15,6005032800028,yontaidi
39704,No Brand,True,False,449888362,,Overseas,[autismaut] Suitable for Xiaomi Haylou Solar LS05 Silicone Strap New Solid Color Buckle 22mm Sports Bracelet,3906,3710,,0,6005055750002,autismaut
39704,No Brand,True,False,472255946,,Overseas,100% Quality+COD Y68s smart Bracelet Heart rate blood pressure SPORTS BRACELET Bluetooth Watch,2640,1455,5.0,1,6005161280092,Guoan Digital
39704,No Brand,True,False,472255928,,Overseas,100% Quality+COD Smart Watch T900 Pro Max Series8 Smartwatch 1.71inch Bluetooth Call Heart Rate Women Men Series 8 Smartwatch,4070,2264,,,6005161280092,Guoan Digital
39704,No Brand,True,False,466317758,,Punjab,"T900 Ultra 2 Smart Watch For Men,s and Women,s",1510,1499,5.0,2,6005097696226,Ba Collection shop
39704,No Brand,True,False,460669460,,Punjab,T900 Ultra Smart Watch Bluetooth Call 2.09 Full Touch HD infinite Display 49MM for Men & Woman Whatsapp Facebook Notifications Control Ultra Watch Android & IOS black,3999,1999,,,6005014599020,SG (Sam's Group)
39704,No Brand,True,False,452005050,5 sold,Punjab,Best Quality T800 Ultra Smart Watch Series 8 Bluetooth Call Smartwatch Heart Rate Sleep Monitoring IP67 Waterproof,5500,1499,,0,6005048244680,Jerry&Marry  
39704,No Brand,True,False,878813441,,Punjab,4G ultra smart watch social media app working PTA approved 💯Granteee  display big full Android.,,1950,,,6005278224382,Comfort Shopping Zone 3
39704,No Brand,True,False,877836034,,Punjab,C9 Ultra Max Gold Edition Color Smartwatch 2.1 Inch Screen_ Stay Connected with Seamless Smart Features_ C9 Ultra Max – Redefining Smart Elegance_ Your Ultimate Smart Companion,2550,1785,,,6005462976141,Everyday Essentials
39704,No Brand,True,False,880694412,,Balochistan,Smart Watch 7 in 1- S100 7+1 Smart Watch - S100 Smart Watch 7 Straps Smart watch for Gift - 7in1 Smart watch for Boys - 7 in 1 Smart watch for Girls - Smart watch with 7 straps - Smart watch 7 in 1 - Ultra Smart watch 7 straps - Smart watches - For Boys &,8880,1778,,,6005460560220,PK Gadgets
39704,No Brand,True,False,657449658,6 sold,Sindh,ULTRA 10 10 IN 1 STRAPS 49MM BIG DISPLAY WIRELESS CHARGING WITH WATCH CASE BLUETOOTH CALLING SMARTWATCH,2799,1889.1,5.0,1,6005153072317,Mayari Styles & Apperal
39704,No Brand,True,False,797781772,6 sold,Sindh,Tonnier Smart Watch Q12 Kids Smart Watch Touch Screen Phone Smartwatch with Tracker Multi-function Intelligent Positioning Remote Camera Waterproof Students Watches with Silicone Band,3000,1999,5.0,1,6005416912277,Autos Engine Experts
39704,No Brand,True,False,715442835,5 sold,Punjab,119S Smartwatch Bluetooth Smart Watch Men Blood Pressure Women Smart Band Clock Sports Fitness Tracker Watch For Android IOS,3500,1649,5.0,1,6005057307026,Inferno Store
39704,No Brand,True,False,470823906,7 sold,Sindh,W9 Ultra Smart Watch - Series 9 Smart Watch - Curved Display- Wireless Charging,,1449,5.0,2,6005012166386,MeMobile.
127340428,AS ASSOCIATION,True,False,828479450,7 sold,Sindh,"All-in-One Tech Bundle: T10 Ultra Smart Watch, AirPods, 49mm Case, P9 Headphones""",2599,1249,5.0,2,6005033511832,A.S Association
39704,No Brand,True,False,658160540,,Punjab,"Smart Watch T1000 Ultra Waterproof, Sim, Touch Controls long battery one week granted",,1799,5.0,1,6005266672419,Mobile accessories & watchs  
39704,No Brand,True,False,636789048,13 sold,Punjab,Smart Watch X8 Ultra 4G with All Social Media Apps (Whole Sale Rate),,1850,5.0,2,6005266672419,Mobile accessories & watchs  
39704,No Brand,True,False,847481969,8 sold,Sindh,"Elegant Unisex Smartwatch with Multiple Sports Modes, 4.65cm Display, Wireless Call, USB Charging, Alloy Body & Silicone Strap, Compatible with iPhone & Android, Ideal Gift - Pink/Blac",3250,2082,5.0,2,1034805,jansontraders
39704,No Brand,True,False,669104388,41 sold,Sindh,7 in 1 Smart Watch - 7 Straps Smart watch Ultra watch 8 for Gift - 7in1 Smart watch for Boys - 7 in 1 Ultra Smart watch for Girls - Ultra 7 in 1 strap - Smart watch with 7 straps - Smart watch 7 in 1 - Ultra Smart watch 7 straps - Smartwatch Ultra 8,3000,1690,5.0,4,6005015922058,Al Noori Tech Accessories
39704,No Brand,True,False,488465024,5 sold,Sindh,Samsung Galaxy Classic 6 47mm AMOLED Smartwatch for Men and Women,14000,8049,5.0,5,6005149504504,A.One Super Store
39704,No Brand,True,False,514386629,11 sold,Khyber Pakhtunkhwa,Premium Watch 8 | Original Smart Watch | High Quality Best Product | Big 2.3 Smart Watch New Generation | Magnetic charger | Watch for Men | Kids Watch | Watch for Girls | Watch for Boys | Watch for Women | Watch for kids,9999,2894,5.0,2,6005044005929,Jan_Brothers
39704,No Brand,True,False,497435543,,Sindh,TF10 pro smart watch - Round Dial Amoled Display - Bluetooth Calling IP67 Waterproof Smart Watch -  Sport Smartwatch for Ios And Android Devices - 1.53 Inch Amoled Display,7499,4999,5.0,1,6005045829718,All-in-One Mart
127412231,Torus Studio,True,False,634769776,,Sindh,Smart Watch - 10 straps Watch  – Smartwatch - Watches for men - girls watches - Digital watch - 3 in 1 jewellery watch for girls - Unisex Watches - Watches For boys - Smartwatch with Speaker and airbuds - Smartwatch with earbuds,3800,2499,5.0,3,6005365120227,Digital Tajir 2.0
